class,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
0,0.715,0.626,139133,0.579,0.0,5,0.083,-7.903,1,0.0975,75.803,4,0.918
0,0.732,0.602,127213,0.563,0.00357,3,0.327,-9.983,1,0.0304,89.654,4,0.968
0,0.668,0.807,152413,0.483,0.0,5,0.0923,-11.297,1,0.0327,115.363,4,0.858
0,0.733,0.615,152667,0.662,3.81e-05,6,0.373,-9.055,1,0.0442,99.264,4,0.949
0,0.889,0.576,180027,0.302,0.0,10,0.0812,-10.714,1,0.111,177.319,4,0.579
0,0.643,0.741,135360,0.754,0.0,3,0.124,-5.582,0,0.0653,160.14,4,0.933
0,0.911,0.681,110453,0.343,0.0,10,0.166,-12.085,1,0.0514,100.003,4,0.849
0,0.697,0.727,123573,0.542,0.0,8,0.116,-10.067,1,0.034,103.613,4,0.971
0,0.828,0.759,105040,0.475,5.24e-06,5,0.132,-8.676,1,0.1,82.815,4,0.822
0,0.73,0.669,149653,0.356,2.71e-06,5,0.0785,-11.528,1,0.032,120.747,4,0.499
0,0.683,0.917,125440,0.563,2.1e-06,1,0.0701,-11.533,1,0.171,107.346,4,0.759
0,0.905,0.618,114547,0.464,0.00166,4,0.14,-12.395,1,0.0548,84.463,4,0.692
0,0.814,0.833,113187,0.717,0.000119,10,0.0605,-7.912,1,0.0356,115.146,4,0.964
0,0.261,0.659,179147,0.724,0.00176,5,0.363,-8.175,0,0.0322,97.544,4,0.862
0,0.943,0.609,243160,0.347,3.37e-05,2,0.171,-11.425,1,0.034,81.926,3,0.585
0,0.888,0.614,141400,0.283,0.0,1,0.0608,-12.223,1,0.105,181.741,4,0.824
0,0.898,0.548,140307,0.492,0.0393,3,0.152,-10.72,1,0.0287,102.62,4,0.802
0,0.796,0.641,136027,0.525,1.21e-05,7,0.0944,-11.153,1,0.0683,160.437,3,0.541
0,0.623,0.659,158427,0.585,0.000213,7,0.348,-8.189,1,0.0288,104.111,4,0.784
0,0.525,0.291,164107,0.548,0.00917,9,0.237,-11.032,1,0.0418,154.984,4,0.596
0,0.619,0.67,164013,0.654,0.00887,0,0.252,-8.641,1,0.0421,91.64,4,0.842
0,0.844,0.591,249360,0.398,0.000829,9,0.0613,-12.514,1,0.145,89.854,4,0.544
0,0.745,0.688,177680,0.617,0.0023,10,0.192,-8.627,1,0.0416,134.575,4,0.668
0,0.446,0.628,182520,0.438,0.0,7,0.137,-10.775,1,0.0339,106.358,4,0.502
0,0.0543,0.676,186080,0.634,0.00239,0,0.297,-8.91,1,0.0301,110.617,4,0.8
0,0.622,0.666,225800,0.406,0.000158,9,0.49,-14.732,1,0.158,110.551,4,0.372
0,0.814,0.677,151320,0.516,1.18e-06,4,0.141,-12.059,1,0.0568,101.022,4,0.7
0,0.398,0.442,193120,0.736,0.000314,11,0.0876,-12.517,0,0.0387,183.293,4,0.606
0,0.365,0.707,165707,0.65,0.00358,9,0.214,-10.158,1,0.0356,99.53,4,0.824
0,0.62,0.674,123693,0.6,0.0134,7,0.126,-10.139,1,0.0349,91.238,4,0.872
0,0.928,0.56,104347,0.314,0.0,9,0.109,-12.276,1,0.0634,95.731,4,0.604
0,0.776,0.547,127733,0.368,1.44e-05,7,0.319,-10.317,1,0.0303,109.522,4,0.611
0,0.732,0.709,167693,0.441,4.08e-06,9,0.0529,-13.428,1,0.0343,97.506,4,0.709
0,0.501,0.703,117893,0.607,1.75e-05,9,0.0511,-10.95,1,0.0392,100.222,4,0.961
0,0.544,0.702,165413,0.472,0.000178,0,0.294,-9.913,1,0.0373,128.26,4,0.807
0,0.493,0.681,155613,0.593,5.6e-06,10,0.0788,-11.903,1,0.0444,118.605,4,0.893
0,0.0215,0.594,156427,0.577,0.00792,0,0.883,-12.772,1,0.0534,110.783,4,0.89
0,0.814,0.659,140413,0.564,2.18e-05,4,0.646,-11.655,1,0.0379,96.657,4,0.783
0,0.758,0.685,225040,0.486,0.0,10,0.716,-11.898,1,0.323,101.539,4,0.892
0,0.524,0.568,142933,0.666,0.177,10,0.641,-9.123,1,0.0385,122.614,4,0.867
0,0.289,0.697,170440,0.446,0.00144,0,0.0998,-12.5,1,0.0327,121.979,4,0.792
0,0.452,0.386,180547,0.358,0.00356,7,0.184,-13.406,1,0.047,177.477,4,0.685
0,0.387,0.681,157667,0.385,0.163,4,0.277,-12.568,1,0.117,86.139,4,0.629
0,0.526,0.408,249507,0.414,6.56e-05,8,0.903,-11.754,1,0.0264,78.747,4,0.832
0,0.114,0.489,156160,0.426,0.0504,9,0.117,-9.762,1,0.0393,81.354,3,0.521
0,0.8,0.62,155080,0.636,0.000427,0,0.107,-9.867,0,0.104,182.922,4,0.836
0,0.817,0.539,188600,0.509,7.57e-06,1,0.711,-11.578,1,0.26,114.388,4,0.752
0,0.589,0.676,172987,0.58,0.000145,5,0.218,-14.217,1,0.0506,95.358,4,0.89
0,0.442,0.538,178227,0.561,1.71e-06,10,0.0994,-12.001,1,0.0985,91.838,4,0.815
0,0.334,0.348,157107,0.412,0.0,10,0.338,-11.359,1,0.0321,175.356,4,0.477
0,0.481,0.526,152680,0.499,0.0,0,0.261,-10.873,1,0.0345,155.775,4,0.786
0,0.295,0.727,137107,0.751,0.000115,1,0.101,-12.482,1,0.0392,117.761,4,0.963
0,0.565,0.624,153320,0.625,1.08e-05,10,0.171,-10.775,1,0.0349,106.736,4,0.889
0,0.416,0.704,185987,0.532,1.38e-05,8,0.0804,-10.744,1,0.0388,105.829,4,0.899
0,0.796,0.612,168533,0.436,0.16,9,0.123,-14.911,1,0.038,112.743,3,0.743
0,0.919,0.473,134387,0.166,0.000542,0,0.255,-15.448,1,0.0323,77.805,4,0.324
0,0.592,0.653,209213,0.662,0.0,7,0.625,-11.299,1,0.0572,104.684,4,0.745
0,0.465,0.495,161173,0.51,0.0,0,0.817,-10.98,1,0.0288,90.303,4,0.779
0,0.801,0.411,231480,0.322,0.0,0,0.339,-13.147,1,0.0321,94.258,3,0.611
0,0.792,0.635,177267,0.442,0.00438,8,0.138,-12.094,1,0.0301,101.398,4,0.769
0,0.699,0.611,196240,0.745,2.59e-05,8,0.703,-9.925,1,0.144,101.326,4,0.742
0,0.862,0.464,186933,0.277,4.24e-06,2,0.916,-11.308,1,0.347,77.599,3,0.398
0,0.856,0.518,179947,0.501,0.0,10,0.244,-11.715,1,0.0353,93.697,4,0.902
0,0.884,0.61,180387,0.246,2.69e-06,7,0.166,-15.153,1,0.0578,71.671,4,0.466
0,0.803,0.543,176880,0.379,0.0,2,0.104,-13.733,1,0.0954,92.942,3,0.741
0,0.732,0.7,192413,0.482,0.0,4,0.244,-12.042,1,0.0735,101.646,4,0.671
0,0.79,0.374,187107,0.385,5.53e-06,10,0.777,-14.39,1,0.062,183.994,3,0.59
0,0.745,0.723,244760,0.564,0.0,5,0.219,-12.194,1,0.294,102.581,4,0.963
0,0.859,0.729,166933,0.631,0.000443,8,0.0675,-13.576,1,0.0451,96.458,4,0.954
0,0.939,0.574,168933,0.134,5.19e-05,3,0.106,-12.06,1,0.0576,103.296,3,0.549
0,0.795,0.579,169000,0.324,3.81e-06,8,0.216,-11.515,1,0.0276,78.829,4,0.475
0,0.796,0.648,167133,0.418,0.0,5,0.174,-14.556,1,0.322,82.717,4,0.744
0,0.727,0.515,169213,0.129,0.000224,1,0.167,-17.616,1,0.0329,114.413,4,0.171
0,0.671,0.613,168760,0.524,0.00315,10,0.353,-12.657,1,0.0298,97.059,4,0.545
0,0.691,0.683,171813,0.311,0.000547,9,0.0622,-15.906,1,0.0366,90.627,4,0.644
0,0.446,0.577,188853,0.448,0.012,5,0.107,-13.65,1,0.0265,104.3,4,0.726
0,0.664,0.599,187533,0.291,5.04e-06,11,0.164,-14.397,1,0.0314,120.022,4,0.42
0,0.199,0.504,172000,0.572,9.5e-05,5,0.0798,-12.668,1,0.0354,170.774,4,0.964
0,0.157,0.567,196027,0.513,4.69e-05,5,0.0569,-13.422,0,0.124,111.359,4,0.557
0,0.222,0.643,162920,0.485,0.000118,0,0.0993,-12.34,1,0.0914,111.758,4,0.473
0,0.355,0.572,224813,0.668,0.0379,10,0.223,-9.382,0,0.0361,109.511,4,0.56
0,0.793,0.606,167293,0.435,7.07e-06,4,0.085,-9.484,1,0.0424,128.763,4,0.568
0,0.729,0.824,188693,0.402,0.00085,7,0.135,-13.702,1,0.0321,109.438,4,0.763
0,0.557,0.546,209133,0.516,0.0,0,0.259,-11.923,1,0.0473,93.516,4,0.591
0,0.23,0.564,203133,0.62,9.88e-05,9,0.444,-12.408,1,0.0379,95.257,4,0.835
0,0.329,0.561,195613,0.31,0.000143,5,0.109,-16.424,1,0.0308,88.632,4,0.346
0,0.124,0.419,148280,0.528,0.00119,9,0.194,-13.928,1,0.0322,196.918,4,0.82
0,0.654,0.704,216600,0.393,0.000717,5,0.347,-15.394,1,0.0959,94.144,4,0.386
0,0.69,0.565,180573,0.333,0.00204,9,0.0773,-12.06,1,0.0404,145.033,4,0.436
0,0.876,0.758,189947,0.544,9.89e-06,7,0.247,-11.565,1,0.135,84.287,3,0.785
0,0.764,0.573,171747,0.893,0.525,0,0.903,-6.522,1,0.0566,112.125,4,0.541
0,0.657,0.661,156707,0.57,3.97e-06,4,0.144,-12.48,1,0.0861,116.172,4,0.721
0,0.848,0.546,177720,0.289,0.000885,9,0.0994,-15.27,1,0.0398,93.963,4,0.495
0,0.333,0.325,152267,0.377,0.0142,7,0.238,-13.806,1,0.0404,184.347,3,0.351
0,0.359,0.587,158333,0.522,9.28e-06,9,0.144,-16.089,1,0.0573,104.56,4,0.799
0,0.396,0.681,215933,0.671,0.000296,9,0.257,-15.388,1,0.0602,149.167,4,0.925
0,0.464,0.729,166587,0.486,4.56e-05,0,0.0825,-16.503,1,0.0303,103.811,4,0.911
0,0.708,0.762,178627,0.508,0.0,9,0.134,-11.94,1,0.239,94.616,4,0.753
0,0.926,0.494,230787,0.285,0.019,2,0.117,-14.867,1,0.0308,76.835,4,0.268
0,0.41,0.743,137307,0.475,0.0,9,0.223,-17.739,1,0.0921,96.172,4,0.882
0,0.397,0.689,182293,0.509,1.36e-05,4,0.119,-15.878,1,0.0476,177.745,4,0.653
0,0.147,0.599,202827,0.575,1.25e-05,7,0.105,-10.392,1,0.0378,91.531,4,0.615
0,0.757,0.671,163360,0.499,0.108,4,0.169,-11.896,0,0.0469,78.396,4,0.493
0,0.546,0.563,267507,0.459,0.00144,2,0.36,-11.911,1,0.0423,143.246,4,0.568
0,0.415,0.711,164360,0.62,4.48e-06,0,0.171,-9.669,1,0.0468,121.932,4,0.922
0,0.269,0.634,153333,0.577,2.53e-06,11,0.15,-13.192,1,0.0758,114.132,4,0.751
0,0.121,0.693,170413,0.456,0.0,4,0.13,-10.224,1,0.0719,106.861,4,0.596
0,0.506,0.729,166200,0.341,0.0,7,0.254,-12.146,1,0.0491,88.562,4,0.562
0,0.208,0.772,226693,0.545,2.11e-06,6,0.0846,-12.629,1,0.162,94.371,4,0.852
0,0.304,0.626,196027,0.67,0.0,7,0.337,-9.912,1,0.109,163.765,4,0.689
0,0.0543,0.633,198467,0.497,0.496,2,0.0863,-9.318,1,0.0263,130.239,4,0.566
0,0.322,0.436,190147,0.433,0.0,4,0.0927,-8.756,1,0.0363,152.931,3,0.503
0,0.00162,0.504,172440,0.724,1.03e-06,7,0.16,-8.576,1,0.0413,183.3,4,0.827
0,0.948,0.56,137840,0.172,7.24e-06,9,0.121,-12.595,1,0.0512,127.188,4,0.532
0,0.876,0.534,301467,0.15,0.000288,7,0.275,-15.575,1,0.0634,129.695,4,0.491
0,0.577,0.542,168400,0.718,0.0023,2,0.383,-5.806,1,0.0334,112.053,4,0.484
0,0.615,0.724,196733,0.778,2.49e-06,11,0.323,-5.814,0,0.0695,112.215,4,0.811
0,0.531,0.62,266733,0.584,0.113,0,0.962,-7.891,1,0.155,97.099,4,0.766
0,0.548,0.746,199240,0.583,0.000246,4,0.114,-8.173,0,0.0431,123.335,4,0.738
0,0.642,0.518,216533,0.401,0.000185,9,0.118,-7.583,0,0.0284,92.148,4,0.171
0,0.877,0.611,158573,0.479,6.5e-06,5,0.106,-8.074,0,0.117,82.366,4,0.79
0,0.921,0.616,198467,0.305,1.12e-05,9,0.0826,-11.609,1,0.0279,103.131,4,0.484
0,0.922,0.533,171000,0.199,0.00066,2,0.111,-14.083,1,0.0318,84.516,4,0.396
0,0.907,0.544,173267,0.368,0.00062,9,0.0904,-10.547,0,0.0521,79.518,4,0.408
0,0.898,0.477,262133,0.258,8.09e-05,10,0.102,-12.167,0,0.0329,93.415,4,0.338
0,0.591,0.641,180760,0.56,4.02e-05,0,0.0931,-7.728,1,0.0307,87.342,4,0.74
0,0.172,0.566,194000,0.475,8.15e-05,8,0.112,-8.782,0,0.035,85.01,4,0.344
0,0.127,0.581,180183,0.732,0.0219,1,0.0929,-7.754,0,0.0261,117.029,4,0.588
0,0.00395,0.571,274320,0.746,1.1e-06,2,0.111,-6.452,1,0.0353,118.04,4,0.317
0,0.107,0.544,169987,0.82,0.0,1,0.845,-4.908,0,0.0669,149.636,4,0.253
0,0.000737,0.571,207333,0.82,0.0,2,0.191,-4.717,0,0.0262,108.017,4,0.302
0,0.554,0.696,180387,0.511,0.0,10,0.0953,-6.561,1,0.0288,123.979,4,0.563
0,0.122,0.597,192190,0.8,0.0,0,0.843,-7.079,1,0.049,152.095,4,0.88
0,0.0307,0.437,204841,0.917,0.0,1,0.342,-2.856,0,0.0468,170.04,4,0.797
0,0.716,0.531,159918,0.667,2.12e-06,0,0.113,-4.428,0,0.0327,138.419,4,0.722
0,0.0478,0.567,178003,0.625,0.0,2,0.0692,-3.57,1,0.0593,140.082,3,0.427
0,0.265,0.683,198293,0.803,0.0,2,0.336,-3.396,1,0.0461,107.969,3,0.735
0,0.355,0.424,225539,0.484,1.42e-06,7,0.179,-5.108,1,0.0377,131.864,4,0.234
0,0.0326,0.554,191213,0.686,8.33e-06,8,0.0879,-5.883,1,0.0863,183.902,4,0.69
0,0.229,0.391,223396,0.579,2.96e-06,1,0.223,-4.626,0,0.0294,180.175,4,0.321
0,0.152,0.411,184267,0.675,5.7e-06,8,0.0654,-4.829,1,0.0317,177.776,3,0.62
0,0.0344,0.659,183747,0.926,0.00121,0,0.113,-4.66,1,0.0461,152.015,4,0.95
0,0.0063,0.548,199107,0.765,0.0,6,0.0438,-5.297,1,0.0393,142.099,4,0.744
0,0.448,0.631,179798,0.406,1.45e-05,0,0.105,-7.623,1,0.0396,139.907,4,0.343
0,0.0232,0.607,203041,0.928,0.0,11,0.664,-3.84,1,0.0392,130.031,4,0.921
0,0.00284,0.664,224480,0.708,5.19e-05,0,0.0668,-4.697,1,0.0332,130.087,4,0.357
0,0.586,0.757,177502,0.823,1.96e-05,5,0.244,-5.505,1,0.0464,127.061,4,0.768
0,0.278,0.509,228373,0.7,0.0,2,0.114,-3.099,1,0.0348,125.083,3,0.213
0,0.1,0.561,277200,0.707,0.151,4,0.137,-5.755,1,0.0294,124.319,4,0.396
0,0.00641,0.54,246040,0.864,0.0,3,0.151,-2.951,1,0.0447,122.054,4,0.399
0,0.00661,0.483,308203,0.835,0.117,8,0.15,-8.203,1,0.0511,121.852,4,0.402
0,0.0145,0.682,230427,0.702,0.0,10,0.11,-4.933,1,0.0288,110.961,4,0.548
0,0.00701,0.69,203133,0.882,0.0,1,0.0625,-4.896,0,0.0504,108.004,4,0.717
0,0.0405,0.618,178160,0.815,0.0,2,0.213,-4.891,1,0.0414,105.018,4,0.855
0,0.00171,0.542,191547,0.789,0.000968,0,0.332,-5.807,1,0.0274,103.881,4,0.794
0,0.0541,0.645,220987,0.751,1.22e-06,9,0.193,-5.879,1,0.0235,102.07,4,0.727
0,0.00578,0.641,220160,0.884,0.0,10,0.244,-4.6,1,0.0421,100.028,4,0.673
0,0.00328,0.595,178922,0.827,1.5e-05,4,0.115,-4.489,0,0.029,87.006,4,0.456
0,0.682,0.472,185920,0.517,6.43e-06,8,0.109,-10.042,1,0.0328,80.983,4,0.314
0,0.147,0.498,182307,0.795,0.0,7,0.143,-2.613,1,0.0346,80.02,4,0.626
0,0.0685,0.603,216867,0.896,0.0,0,0.209,-3.83,1,0.0375,113.029,4,0.307
0,0.0515,0.312,162907,0.932,0.0,2,0.438,-4.485,1,0.243,186.782,4,0.602
0,0.00485,0.276,182993,0.903,0.0,10,0.127,-2.542,1,0.062,81.286,4,0.723
0,0.12,0.576,211613,0.892,0.0,0,0.131,-4.178,1,0.0392,123.074,3,0.522
0,0.0459,0.65,207472,0.897,0.0,5,0.321,-4.966,0,0.0536,126.941,4,0.861
0,0.0212,0.537,177693,0.809,0.0,3,0.177,-4.176,0,0.0523,77.887,4,0.284
0,0.0454,0.597,224107,0.824,1.74e-06,11,0.12,-5.804,1,0.0433,111.046,4,0.635
0,0.703,0.623,220125,0.354,0.0,4,0.178,-7.64,0,0.0403,79.898,4,0.315
0,0.0356,0.505,197830,0.903,0.0,1,0.127,-3.699,1,0.037,88.986,4,0.491
0,0.032,0.477,196827,0.942,1.18e-05,7,0.102,-3.931,1,0.0467,197.911,4,0.537
0,0.326,0.6,207827,0.656,0.0,7,0.0957,-5.668,1,0.0271,76.0,4,0.425
0,0.0111,0.599,227107,0.837,0.000526,11,0.206,-5.927,1,0.0238,106.325,4,0.252
0,0.0217,0.613,192680,0.798,3.88e-06,1,0.296,-3.989,1,0.0391,150.024,4,0.72
0,0.102,0.584,187120,0.788,0.0,1,0.123,-5.844,1,0.0571,134.038,4,0.401
0,0.0445,0.565,208893,0.855,0.0,5,0.32,-4.189,1,0.0557,74.98,4,0.852
0,0.546,0.424,250000,0.574,0.0277,9,0.107,-8.494,1,0.0627,111.785,4,0.0677
0,0.0829,0.63,207648,0.678,0.0,6,0.124,-5.27,1,0.0277,96.007,4,0.403
0,0.00453,0.549,170265,0.906,0.0,1,0.159,-3.117,0,0.0369,119.965,4,0.466
0,0.0576,0.697,217827,0.881,2.73e-05,11,0.38,-4.125,1,0.0403,114.972,4,0.921
0,0.376,0.8,201307,0.867,0.0,7,0.0768,-3.695,1,0.0281,115.039,4,0.95
